The Ritz-Carlton New York- Central Park,the-ritz-carlton-new-york-central-park-new-york,http://www.yelp.com/biz/the-ritz-carlton-new-york-central-park-new-york,54
Aloft New York Brooklyn,aloft-new-york-brooklyn-brooklyn,http://www.yelp.com/biz/aloft-new-york-brooklyn-brooklyn,80
The Peninsula New York,the-peninsula-new-york-new-york-3,http://www.yelp.com/biz/the-peninsula-new-york-new-york-3,84
SpringHill Suites New York Midtown Manhattan/Fifth Avenue,springhill-suites-new-york-midtown-manhattan-fifth-avenue-new-york,http://www.yelp.com/biz/springhill-suites-new-york-midtown-manhattan-fifth-avenue-new-york,12
nyma- the new york manhattan hotel,nyma-the-new-york-manhattan-hotel-new-york-2,http://www.yelp.com/biz/nyma-the-new-york-manhattan-hotel-new-york-2,37
The Bentley Hotel,the-bentley-hotel-new-york,http://www.yelp.com/biz/the-bentley-hotel-new-york,107
Courtyard Jersey City Newport,courtyard-jersey-city-newport-jersey-city,http://www.yelp.com/biz/courtyard-jersey-city-newport-jersey-city,25
St. Giles New York: The Tuscany & The Court Hotels,st-giles-new-york-the-tuscany-and-the-court-hotels-manhattan,http://www.yelp.com/biz/st-giles-new-york-the-tuscany-and-the-court-hotels-manhattan,36
The Strand Hotel,the-strand-hotel-new-york,http://www.yelp.com/biz/the-strand-hotel-new-york,45
Hôtel Americano,hôtel-americano-new-york-4,http://www.yelp.com/biz/h%C3%B4tel-americano-new-york-4,39
Hyatt Times Square New York,hyatt-times-square-new-york-new-york,http://www.yelp.com/biz/hyatt-times-square-new-york-new-york,14
Intercontinental New York Times Square,intercontinental-new-york-times-square-new-york-city,http://www.yelp.com/biz/intercontinental-new-york-times-square-new-york-city,104
Holiday Inn SoHo,holiday-inn-soho-new-york-3,http://www.yelp.com/biz/holiday-inn-soho-new-york-3,54
Affinia Gardens,affinia-gardens-new-york,http://www.yelp.com/biz/affinia-gardens-new-york,18
InterContinental New York Barclay,intercontinental-new-york-barclay-new-york-2,http://www.yelp.com/biz/intercontinental-new-york-barclay-new-york-2,123
Hampton Inn Manhattan Seaport,hampton-inn-manhattan-seaport-new-york,http://www.yelp.com/biz/hampton-inn-manhattan-seaport-new-york,21
Morgan's Hotel,morgans-hotel-new-york,http://www.yelp.com/biz/morgans-hotel-new-york,57
Hudson Hotel,hudson-hotel-new-york,http://www.yelp.com/biz/hudson-hotel-new-york,631
The Mark Hotel,the-mark-hotel-new-york,http://www.yelp.com/biz/the-mark-hotel-new-york,25
The Standard- East Village,the-standard-east-village-new-york,http://www.yelp.com/biz/the-standard-east-village-new-york,38
DoubleTree By Hilton Metropolitan,doubletree-by-hilton-metropolitan-new-york,http://www.yelp.com/biz/doubletree-by-hilton-metropolitan-new-york,206
The Empire Hotel,the-empire-hotel-new-york,http://www.yelp.com/biz/the-empire-hotel-new-york,242
Carlton Hotel- Autograph Collection,carlton-hotel-autograph-collection-new-york-city,http://www.yelp.com/biz/carlton-hotel-autograph-collection-new-york-city,100
W New York,w-new-york-new-york-4,http://www.yelp.com/biz/w-new-york-new-york-4,328
The Millennium Broadway Hotel NYC,the-millennium-broadway-hotel-nyc-new-york,http://www.yelp.com/biz/the-millennium-broadway-hotel-nyc-new-york,151
Four Points by Sheraton Midtown - Times Square,four-points-by-sheraton-midtown-times-square-new-york,http://www.yelp.com/biz/four-points-by-sheraton-midtown-times-square-new-york,63
The New Yorker,the-new-yorker-new-york-city,http://www.yelp.com/biz/the-new-yorker-new-york-city,194
414 Hotel,414-hotel-new-york,http://www.yelp.com/biz/414-hotel-new-york,21
Homewood Suites by Hilton,homewood-suites-by-hilton-edgewater,http://www.yelp.com/biz/homewood-suites-by-hilton-edgewater,14
Hyatt Union Square New York,hyatt-union-square-new-york-new-york,http://www.yelp.com/biz/hyatt-union-square-new-york-new-york,26
Element New York Times Square West,element-new-york-times-square-west-new-york,http://www.yelp.com/biz/element-new-york-times-square-west-new-york,138
Courtyard by Marriott New York Manhattan/Times Square South,courtyard-new-york-manhattan-times-square-new-york-2,http://www.yelp.com/biz/courtyard-new-york-manhattan-times-square-new-york-2,53
Dream Downtown,dream-downtown-new-york,http://www.yelp.com/biz/dream-downtown-new-york,216
Hotel Edison,hotel-edison-new-york,http://www.yelp.com/biz/hotel-edison-new-york,107
Chelsea Savoy Hotel,chelsea-savoy-hotel-new-york,http://www.yelp.com/biz/chelsea-savoy-hotel-new-york,31
W Hotel,w-hotel-new-york-3,http://www.yelp.com/biz/w-hotel-new-york-3,36
Excelsior Hotel,excelsior-hotel-new-york,http://www.yelp.com/biz/excelsior-hotel-new-york,38
Best Western Seaport Inn,best-western-seaport-inn-new-york,http://www.yelp.com/biz/best-western-seaport-inn-new-york,15
Royalton Hotel,royalton-hotel-new-york,http://www.yelp.com/biz/royalton-hotel-new-york,115
